,Unnamed: 0,text,label_name,label,clean_text
2536,2536,"lan yu seems altogether too slight to be called any kind of masterpiece . it is , however , a completely honest , open-hearted film that should appeal to anyone willing to succumb to it . 
",1,1,lan seem altogether slight call kind masterpiece however completely honest open hearted film appeal anyone willing succumb
2537,2537,"part of the film's cheeky charm comes from its vintage schmaltz . 
",1,1,part film cheeky charm come vintage schmaltz
2538,2538,"great character interaction . 
",1,1,great character interaction
2539,2539,"plays out with a dogged and eventually winning squareness that would make it the darling of many a kids-and-family-oriented cable channel . 
",1,1,play dog eventually win squareness would make darle many kid family orient cable channel
2540,2540,"the chateau belongs to rudd , whose portrait of a therapy-dependent flakeball spouting french malapropisms . . . is a nonstop hoot . 
",1,1,chateau belong rudd whose portrait therapy dependent flakeball spout french malapropism nonstop hoot
2541,2541,"continually challenges perceptions of guilt and innocence , of good guys and bad , and asks us whether a noble end can justify evil means . 
",1,1,continually challenge perception guilt innocence good guy bad ask -pron- whether noble end justify evil mean
2542,2542,"it's a film that's destined to win a wide summer audience through word-of-mouth reviews and , not far down the line , to find a place among the studio's animated classics . 
",1,1,film destine win wide summer audience word mouth review far line find place among studio animate classic
2543,2543,"a whale of a good time for both children and parents seeking christian-themed fun . 
",1,1,whale good time child parent seek christian theme fun
2544,2544,"it reaffirms life as it looks in the face of death . 
",1,1,reaffirm life look face death
2545,2545,"this is a dark , gritty , sometimes funny little gem . 
",1,1,dark gritty sometimes funny little gem
2546,2546,"exquisitely acted and masterfully if preciously interwoven… [the film] addresses in a fascinating , intelligent manner the intermingling of race , politics and local commerce . 
",1,1,exquisitely act masterfully preciously interweave film address fascinating intelligent manner intermingle race politic local commerce
2547,2547,"gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy makes it seem fresh again . 
",1,1,gambling throw basketball game money n't new plot fact toback use black white toback deranged immediacy make seem fresh
2548,2548,"perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions . 
",1,1,perhaps picture ever make literally showed road hell pave good intention
2549,2549,"a modestly surprising movie . 
",1,1,modestly surprising movie
2550,2550,"the best way to describe it is as a cross between paul thomas anderson's magnolia and david lynch's mulholland dr . 
",1,1,good way describe cross paul thomas anderson magnolia david lynch mulholland
2551,2551,"kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed . 
",1,1,kaufman create eerie sense time event night matthew kill
2552,2552,"with spy kids 2 : the island of lost dreams , the spy kids franchise establishes itself as a durable part of the movie landscape : a james bond series for kids . 
",1,1,spy kid [num] island lose dream spy kid franchise establishe durable part movie landscape james bond series kid
2553,2553,"the quiet american isn't a bad film , it's just one that could easily wait for your pay per view dollar . 
",1,1,quiet american n't bad film one could easily wait pay per view dollar
2554,2554,"captures all the longing , anguish and ache , the confusing sexual messages and the wish to be a part of that elusive adult world . 
",1,1,capture longing anguish ache confuse sexual message wish part elusive adult world
2555,2555,"watching haneke's film is , aptly enough , a challenge and a punishment . but watching huppert , a great actress tearing into a landmark role , is riveting . 
",1,1,watch haneke film aptly enough challenge punishment watch huppert great actress tear landmark role riveting
2556,2556,"an engrossing iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed . 
",1,1,engross iranian film two itinerant teacher lose desolate people encounter place war savage life liberty poor dispossess
2557,2557,"while cherish doesn't completely survive its tonal transformation from dark comedy to suspense thriller , it's got just enough charm and appealing character quirks to forgive that still serious problem . 
",1,1,cherish n't completely survive tonal transformation dark comedy suspense thriller get enough charm appeal character quirk forgive still serious problem
2558,2558,"what emerges is an unsettling picture of childhood innocence combined with indoctrinated prejudice . promises is a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents' anguish . 
",1,1,emerge unsettling picture childhood innocence combine indoctrinated prejudice promise compel piece demonstrate well child train live carry parent anguish
2559,2559,"contando com uma premissa curiosa , o filme mergulha o espectador em um clima de forte suspense , culminando em um desfecho que certamente fica na memуria . 
",1,1,contando com uma premissa curiosa filme mergulha espectador -pron- clima forte suspense culminando -pron- desfecho que certamente fica mem ria
2560,2560,"spielberg's first real masterpiece , it deserved all the hearts it won -- and wins still , 20 years later . 
",1,1,spielberg first real masterpiece deserved heart win still [num] year later
2561,2561,"an uneven but intriguing drama that is part homage and part remake of the italian masterpiece . 
",1,1,uneven intriguing drama part homage part remake italian masterpiece
2562,2562,"macdowell , whose wifty southern charm has anchored lighter affairs . . . brings an absolutely riveting conviction to her role . 
",1,1,macdowell whose wifty southern charm anchor light affair bring absolutely riveting conviction role
2563,2563,"the subtle strength of "" elling "" is that it never loses touch with the reality of the grim situation . 
",1,1,subtle strength elle never lose touch reality grim situation
2564,2564,"terrific casting and solid execution give all three stories life . 
",1,1,terrific cast solid execution give three story life
2565,2565,"spinning a web of dazzling entertainment may be overstating it , but "" spider-man "" certainly delivers the goods . 
",1,1,spin web dazzle entertainment may overstate spider man certainly deliver good
2566,2566,"if the very concept makes you nervous . . . you'll have an idea of the film's creepy , scary effectiveness . 
",1,1,concept make nervous will idea film creepy scary effectiveness
2567,2567,"tony gayton's script doesn't give us anything we haven't seen before , but director d . j . caruso's grimy visual veneer and kilmer's absorbing performance increase the gravitational pull considerably . 
",1,1,tony gayton script n't give -pron- anything n't see director caruso grimy visual veneer kilmer absorb performance increase gravitational pull considerably
2568,2568,"you'd have to be a most hard-hearted person not to be moved by this drama . 
",1,1,hard hearted person move drama
2569,2569,"in the end there is one word that best describes this film : honest . 
",1,1,end one word good describe film honest
2570,2570,"i liked this film a lot . . . 
",1,1,like film lot
2571,2571,"it's not going to be everyone's bag of popcorn , but it definitely gives you something to chew on . 
",1,1,everyone bag popcorn definitely give something chew
2572,2572,"but tongue-in-cheek preposterousness has always been part of for the most part wilde's droll whimsy helps "" being earnest "" overcome its weaknesses and parker's creative interference . . . 
",1,1,tongue cheek preposterousness always part part wilde droll whimsy help earnest overcome weakness parker creative interference
2573,2573," . . . strips bible stores of the potential for sanctimoniousness , making them meaningful for both kids and church-wary adults . 
",1,1,strips bible store potential sanctimoniousness make meaningful kid church wary adult
2574,2574,"essentially an exceptionally well-written , well-edited , well-directed , well-acted , bald rip-off of aliens . 
",1,1,essentially exceptionally well write well edited well direct well acted bald rip alien
2575,2575,"poignant and moving , a walk to remember is an inspirational love story , capturing the innocence and idealism of that first encounter . 
",1,1,poignant move walk remember inspirational love story capture innocence idealism first encounter
2576,2576,"for every cheesy scene , though , there is a really cool bit -- the movie's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized . 
",1,1,every cheesy scene though really cool bit movie conception future world holographic librarian orlando jones know everything answer question visually smart cleverly write nicely realize
2577,2577,"red dragon is less baroque and showy than hannibal , and less emotionally affecting than silence . but , like silence , it's a movie that gets under your skin . 
",1,1,red dragon less baroque showy hannibal less emotionally affect silence like silence movie get skin
2578,2578," ( wendigo is ) why we go to the cinema : to be fed through the eye , the heart , the mind . 
",1,1,wendigo cinema fed eye heart mind
2579,2579,"nicole holofcener's lovely and amazing , from her own screenplay , jumps to the head of the class of women's films that manage to avoid the ghetto of sentimental chick-flicks by treating female follies with a satirical style . 
",1,1,nicole holofcener lovely amazing screenplay jump head class woman film manage avoid ghetto sentimental chick flick treat female folly satirical style
2580,2580,"daughter from danang is a film that should be seen by all , especially those who aren't aware of , or have forgotten about the unmentioned victims of war . 
",1,1,daughter danang film see especially n't aware forget unmentioned victim war
2581,2581,"made me unintentionally famous — as the queasy-stomached critic who staggered from the theater and blacked out in the lobby . but believe it or not , it's one of the most beautiful , evocative works i've seen . 
",1,1,make unintentionally famous queasy stomach critic stagger theater black lobby believe one beautiful evocative work see
2582,2582,"'film aficionados cannot help but love cinema paradiso , whether the original version or new director's cut . '
",1,1,film aficionado can not help love cinema paradiso whether original version new director cut
2583,2583,"as chilling and fascinating as philippe mora's modern hitler-study , snide and prejudice . 
",1,1,chill fascinating philippe mora modern hitler study snide prejudice
2584,2584,"a cockamamie tone poem pitched precipitously between swoony lyricism and violent catastrophe . . . the most aggressively nerve-wracking and screamingly neurotic romantic comedy in cinema history . 
",1,1,cockamamie tone poem pitch precipitously swoony lyricism violent catastrophe aggressively nerve wracking screamingly neurotic romantic comedy cinema history
2585,2585,"this is the kind of movie that used to be right at home at the saturday matinee , and it still is . 
",1,1,kind movie use right home saturday matinee still
2586,2586,"ferrara directs the entire film with the kind of detachment that makes any given frame look like a family's custom-made christmas card . 
",1,1,ferrara direct entire film kind detachment make give frame look like family custom make christmas card
2587,2587,"monte cristo smartly emphasizes the well-wrought story and omits needless chase scenes and swordfights as the revenge unfolds . 
",1,1,monte cristo smartly emphasize well work story omit needless chase scene swordfight revenge unfold
2588,2588,"a worthy tribute to a great humanitarian and her vibrant 'co-stars . '
",1,1,worthy tribute great humanitarian vibrant star
2589,2589,"a thoroughly engaging , surprisingly touching british comedy . 
",1,1,thoroughly engage surprisingly touch british comedy
2590,2590,"it's a nicely detailed world of pawns , bishops and kings , of wagers in dingy backrooms or pristine forests . 
",1,1,nicely detailed world pawn bishop king wager dingy backroom pristine forest
2591,2591,"the movie's seams may show . . . but pellington gives "" mothman "" an irresistibly uncanny ambience that goes a long way toward keeping the picture compelling . 
",1,1,movie seam may show pellington give mothman irresistibly uncanny ambience long way toward keep picture compelling
2592,2592,"literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds . 
",1,1,literary purist may pleased far mainstream matinee style entertainment bang job please crowd
2593,2593,"the most brilliant work in this genre since the 1984 uncut version of sergio leone's flawed but staggering once upon a time in america . 
",1,1,brilliant work genre since [num] uncut version sergio leone flawed staggering upon time america
2594,2594,"for the most part , it's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . 
",1,1,part work incendiary genius steer clear knee jerk reaction quick solution
2595,2595,"a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love . 
",1,1,rigorously structure exquisitely film drama father son connection brief shoot star love
2596,2596,"at its worst the screenplay is callow , but at its best it is a young artist's thoughtful consideration of fatherhood . 
",1,1,bad screenplay callow good young artist thoughtful consideration fatherhood
2597,2597,"the performances are immaculate , with roussillon providing comic relief . 
",1,1,performance immaculate roussillon provide comic relief
2598,2598,"an amusing and unexpectedly insightful examination of sexual jealousy , resentment and the fine line between passion and pretence . 
",1,1,amuse unexpectedly insightful examination sexual jealousy resentment fine line passion pretence
2599,2599,"director-writer bille august . . . depicts this relationship with economical grace , letting his superb actors convey martin's deterioration and barbara's sadness -- and , occasionally , anger . 
",1,1,director writer bille august depict relationship economical grace let superb actor convey martin deterioration barbara sadness occasionally anger
2600,2600,"spy kids 2 also happens to be that rarity among sequels : it actually improves upon the original hit movie . 
",1,1,spy kid [num] also happen rarity among sequel actually improve upon original hit movie
2601,2601,"the urban landscapes are detailed down to the signs on the kiosks , and the color palette , with lots of somber blues and pinks , is dreamy and evocative . 
",1,1,urban landscape detail sign kiosk color palette lot somber blue pink dreamy evocative
2602,2602,"the powder blues and sun-splashed whites of tunis make an alluring backdrop for this sensuous and spirited tale of a prim widow who finds an unlikely release in belly-dancing clubs . 
",1,1,powder blues sun splash white tunis make alluring backdrop sensuous spirited tale prim widow find unlikely release belly dancing club
2603,2603,"berling and bйart . . . continue to impress , and isabelle huppert . . . again shows uncanny skill in getting under the skin of her characters . 
",1,1,berling art continue impress isabelle huppert show uncanny skill get skin character
2604,2604,"a slight but sweet film . 
",1,1,slight sweet film
2605,2605,"inside the film's conflict-powered plot there is a decent moral trying to get out , but it's not that , it's the tension that keeps you in your seat . affleck and jackson are good sparring partners . 
",1,1,inside film conflict power plot decent moral try get tension keep seat affleck jackson good spar partner
2606,2606,"likeable thanks to its cast , its cuisine and its quirky tunes . 
",1,1,likeable thank cast cuisine quirky tune
2607,2607,"nohe's documentary about the event is sympathetic without being gullible : he isn't blind to the silliness , but also captures moments of spontaneous creativity and authentic co-operative interaction . 
",1,1,nohe documentary event sympathetic without gullible n't blind silliness also capture moment spontaneous creativity authentic operative interaction
2608,2608,"beautiful to watch and holds a certain charm . 
",1,1,beautiful watch hold certain charm
2609,2609,"a picture that extols the virtues of comradeship and community in a spunky , spirited fashion . 
",1,1,picture extol virtue comradeship community spunky spirited fashion
2610,2610,"if you can get past the fantastical aspects and harsh realities of "" the isle "" you'll get a sock-you-in-the-eye flick that is a visual tour-de-force and a story that is unlike any you will likely see anywhere else . 
",1,1,get past fantastical aspect harsh reality isle will get sock eye flick visual tour force story unlike likely see anywhere else
2611,2611,"a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution . 
",1,1,powerful inflammatory film religion dare question ancient faith hatred offer easy comfortable resolution
2612,2612,"this is a startling film that gives you a fascinating , albeit depressing view of iranian rural life close to the iraqi border . 
",1,1,startle film give fascinating albeit depress view iranian rural life close iraqi border
2613,2613,"what jackson has accomplished here is amazing on a technical level . 
",1,1,jackson accomplish amazing technical level
2614,2614,"an intriguing and entertaining introduction to johnson . 
",1,1,intriguing entertain introduction johnson
2615,2615,"this isn't a stand up and cheer flick ; it's a sit down and ponder affair . and thanks to kline's superbly nuanced performance , that pondering is highly pleasurable . 
",1,1,n't stand cheer flick sit ponder affair thank kline superbly nuance performance ponder highly pleasurable
2616,2616,"nothing is sacred in this gut-buster . 
",1,1,nothing sacred gut buster
2617,2617,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . 
",1,1,fabric complex idea feeling profoundly deepen
2618,2618,"i liked about schmidt a lot , but i have a feeling that i would have liked it much more if harry & tonto never existed . 
",1,1,like schmidt lot feeling would like much harry tonto never exist
2619,2619,"there's plenty to impress about e . t . 
",1,1,plenty impress
2620,2620,"the gentle comic treatment of adolescent sturm und drang should please fans of chris fuhrman's posthumously published cult novel . 
",1,1,gentle comic treatment adolescent sturm und drang please fans chris fuhrman posthumously publish cult novel
2621,2621,"a weird , arresting little ride . 
",1,1,weird arrest little ride
2622,2622,"if you don't flee , you might be seduced . if you don't laugh , flee . 
",1,1,n't flee may seduced n't laugh flee
2623,2623,"if you're not into the pokemon franchise , this fourth animated movie in four years won't convert you -- or even keep your eyes open . but fans should have fun meeting a brand-new pokemon called celebi . 
",1,1,pokemon franchise fourth animate movie four year n't convert even keep eye open fan fun meeting brand new pokemon call celebi
2624,2624,"highly recommended as an engrossing story about a horrifying historical event and the elements which contributed to it . 
",1,1,highly recommend engross story horrify historical event element contribute
2625,2625,"a wildly entertaining scan of evans' career . 
",1,1,wildly entertaining scan evans career
2626,2626,"about the best thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste . 
",1,1,good thing could say narc rock solid little genre picture whether like basically matter taste
2627,2627,"a typically observant , carefully nuanced and intimate french coming-of-age film that is an encouraging debut feature but has a needlessly downbeat ending that is too heavy for all that has preceded it . 
",1,1,typically observant carefully nuance intimate french come age film encourage debut feature needlessly downbeat end heavy precede
2628,2628,"for all its plot twists , and some of them verge on the bizarre as the film winds down , blood work is a strong , character-oriented piece . 
",1,1,plot twist verge bizarre film wind blood work strong character orient piece
2629,2629,"tells ( the story ) with such atmospheric ballast that shrugging off the plot's persnickety problems is simply a matter of ( being ) in a shrugging mood . 
",1,1,tell story atmospheric ballast shrugging plot persnickety problem simply matter shrug mood
2630,2630,"even these tales of just seven children seem at times too many , although in reality they are not enough . every child's story is what matters . this film can only point the way -- but thank goodness for this signpost . 
",1,1,even tale seven child seem time many although reality enough every child story matter film point way thank goodness signpost
2631,2631,"as lo-fi as the special effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that george lucas has long forgotten . 
",1,1,special effect folk cobble nemesis together indulge force humanity hardware way george lucas long forget
2632,2632,"' . . . a great , participatory spectator sport . '
",1,1,great participatory spectator sport
2633,2633,"a positively thrilling combination of ethnography and all the intrigue , betrayal , deceit and murder of a shakespearean tragedy or a juicy soap opera . 
",1,1,positively thrill combination ethnography intrigue betrayal deceit murder shakespearean tragedy juicy soap opera
2634,2634,"as blunt as it is in depicting child abuse , el bola is a movie steeped in an ambiguity that lends its conflicts a symbolic resonance . 
",1,1,blunt depict child abuse bola movie steep ambiguity lend conflict symbolic resonance
2635,2635,"it's one heck of a character study -- not of hearst or davies but of the unique relationship between them . 
",1,1,one heck character study hearst davies unique relationship
2636,2636,"waydowntown is by no means a perfect film , but its boasts a huge charm factor and smacks of originality . 
",1,1,waydowntown mean perfect film boast huge charm factor smack originality
2637,2637,"we get an image of big papa spanning history , rather than suspending it . 
",1,1,get image big papa span history rather suspend
2638,2638,"has a solid emotional impact . 
",1,1,solid emotional impact
2639,2639,"the diversity of the artists represented , both in terms of style and ethnicity , prevents the proceedings from feeling repetitious , as does the appropriately brief 40-minute running time . 
",1,1,diversity artist represent term style ethnicity prevent proceeding feel repetitious appropriately brief [num] minute running time
2640,2640,"it's a good film -- not a classic , but odd , entertaining and authentic . 
",1,1,good film classic odd entertain authentic
2641,2641,"not as well-written as sexy beast , not as gloriously flippant as lock , stock and two smoking barrels , but stylish and moody and exceptionally well-acted . 
",1,1,well write sexy beast gloriously flippant lock stock two smoking barrel stylish moody exceptionally well act
2642,2642,"day is not a great bond movie , but it is a good bond movie , which still makes it much better than your typical bond knock-offs . 
",1,1,day great bond movie good bond movie still make much well typical bond knock off
2643,2643,"consummate actor barry has done excellent work here . 
",1,1,consummate actor barry excellent work
2644,2644,"like a veteran head cutter , barbershop is tuned in to its community . 
",1,1,like veteran head cutter barbershop tune community
2645,2645,"while the story does seem pretty unbelievable at times , it's awfully entertaining to watch . 
",1,1,story seem pretty unbelievable time awfully entertaining watch
2646,2646,"it tends to remind one of a really solid woody allen film , with its excellent use of new york locales and sharp writing
",1,1,tend remind one really solid woody allen film excellent use new york locale sharp writing
2647,2647,"hayek is stunning as frida and . . . a star-making project . 
",1,1,hayek stunning frida star make project
2648,2648,"a powerful , chilling , and affecting study of one man's dying fall . 
",1,1,powerful chilling affect study one man die fall
2649,2649,"confessions is without a doubt a memorable directorial debut from king hunk . 
",1,1,confession without doubt memorable directorial debut king hunk
2650,2650,"one of the smartest takes on singles culture i've seen in a long time . 
",1,1,one smart take single culture see long time
2651,2651,"jacquot's strategy allows his cast the benefit of being able to give full performances . . . while demonstrating vividly that the beauty and power of the opera reside primarily in the music itself . 
",1,1,jacquot strategy allow cast benefit able give full performance demonstrate vividly beauty power opera reside primarily music
2652,2652,"what could have easily become a cold , calculated exercise in postmodern pastiche winds up a powerful and deeply moving example of melodramatic moviemaking . 
",1,1,could easily become cold calculated exercise postmodern pastiche wind powerful deeply move example melodramatic moviemaking
2653,2653,"good actors have a radar for juicy roles -- there's a plethora of characters in this picture , and not one of them is flat . 
",1,1,good actor radar juicy role plethora character picture one flat
2654,2654,"director douglas mcgrath takes on nickleby with all the halfhearted zeal of an 8th grade boy delving into required reading . 
",1,1,director douglas mcgrath take nickleby halfhearte zeal 8th grade boy delving require reading
2655,2655,"as if trying to grab a lump of play-doh , the harder that liman tries to squeeze his story , the more details slip out between his fingers . 
",1,1,try grab lump play doh hard liman try squeeze story detail slip finger
2656,2656,"as a first-time director , paxton has tapped something in himself as an actor that provides frailty with its dark soul . 
",1,1,first time director paxton tap something actor provide frailty dark soul
2657,2657,"it's one of the most honest films ever made about hollywood . 
",1,1,one honest film ever make hollywood
2658,2658,"as underwater ghost stories go , below casts its spooky net out into the atlantic ocean and spits it back , grizzled and charred , somewhere northwest of the bermuda triangle . 
",1,1,underwater ghost story cast spooky net atlantic ocean spit back grizzle char somewhere northwest bermuda triangle
2659,2659,"steers turns in a snappy screenplay that curls at the edges ; it's so clever you want to hate it . but he somehow pulls it off . 
",1,1,steer turn snappy screenplay curls edges clever want hate somehow pull
2660,2660,"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . 
",1,1,must see david mamet enthusiast anyone appreciate intelligent stylish moviemaking
2661,2661,"i simply can't recommend it enough . 
",1,1,simply n't recommend enough
2662,2662,"a winning comedy with its wry observations about long-lived friendships and the ways in which we all lose track of ourselves by trying to please others . 
",1,1,win comedy wry observation long live friendship way lose track try please other
2663,2663,"even better than the first one ! 
",1,1,even better first one
2664,2664,"it is intensely personal and yet -- unlike quills -- deftly shows us the temper of the times . 
",1,1,intensely personal yet unlike quill deftly show -pron- temper time
2665,2665,"opening with some contrived banter , cliches and some loose ends , the screenplay only comes into its own in the second half . 
",1,1,opening contrived banter cliche loose end screenplay come second half
2666,2666,"the dirty jokes provide the funniest moments in this oddly sweet comedy about jokester highway patrolmen . 
",1,1,dirty joke provide funniest moment oddly sweet comedy jokester highway patrolman
2667,2667,"attal mixes comedy with a serious exploration of ego and jealousy within a seemingly serene marriage . 
",1,1,attal mixes comedy serious exploration ego jealousy within seemingly serene marriage
2668,2668,"a movie i loved on first sight and , even more important , love in remembrance . 
",1,1,movie love first sight even important love remembrance
2669,2669,"delivers more than its fair share of saucy hilarity . 
",1,1,deliver fair share saucy hilarity
2670,2670,"in a summer of clones , harvard man is something rare and riveting : a wild ride that relies on more than special effects . 
",1,1,summer clones harvard man something rare rivet wild ride rely special effect
2671,2671,"if a horror movie's primary goal is to frighten and disturb , then they works spectacularly well . . . a shiver-inducing , nerve-rattling ride . 
",1,1,horror movie primary goal frighten disturb work spectacularly well shiver induce nerve rattling ride
2672,2672,"amy and matthew have a bit of a phony relationship , but the film works in spite of it . 
",1,1,amy matthew bit phony relationship film work spite
2673,2673,"a classic fairy tale that perfectly captures the wonders and worries of childhood in a way that few movies have ever approached . 
",1,1,classic fairy tale perfectly capture wonder worry childhood way movie ever approach
2674,2674,"gets under the skin of a man who has just lost his wife . 
",1,1,get skin man lose wife
2675,2675,"a keep-'em-guessing plot and an affectionate take on its screwed-up characters . 
",1,1,keep -pron- guess plot affectionate take screw character
2676,2676,"upsetting and thought-provoking , the film has an odd purity that doesn't bring you into the characters so much as it has you study them . 
",1,1,upsetting think provoking film odd purity n't bring character much study
2677,2677,"an infectious cultural fable with a tasty balance of family drama and frenetic comedy . 
",1,1,infectious cultural fable tasty balance family drama frenetic comedy
2678,2678,"this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . a rewarding work of art for only the most patient and challenge-hungry moviegoers . 
",1,1,surreal gilliam esque film also trouble interpretation ecclesiaste reward work art patient challenge hungry moviegoer
2679,2679,"photographed with melancholy richness and eloquently performed yet also decidedly uncinematic . 
",1,1,photographed melancholy richness eloquently perform yet also decidedly uncinematic
2680,2680,"a stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in australia's film history . 
",1,1,stunning piece visual poetry hopefully remember one important story tell australia film history
2681,2681,"it's been made with an innocent yet fervid conviction that our hollywood has all but lost . 
",1,1,make innocent yet fervid conviction hollywood lose
2682,2682,"if the message seems more facile than the earlier films , the images have such a terrible beauty you may not care . 
",1,1,message seem facile early film image terrible beauty may care
2683,2683,"a quiet treasure -- a film to be savored . 
",1,1,quiet treasure film savor
2684,2684,"smart and taut . 
",1,1,smart taut
2685,2685,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court's extradition chess game and the regime's talking-head survivors . 
",1,1,coda every sense pinochet case split time minute minute account british court extradition chess game regime talk head survivor
2686,2686,"once again , director jackson strikes a rewarding balance between emotion on the human scale and action/effects on the spectacular scale . 
",1,1,director jackson strike reward balance emotion human scale action effect spectacular scale
2687,2687,"this chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare . 
",1,1,chicago hugely imaginative successful cast great credit well one terrific score attitude spare
2688,2688,"the warm presence of zhao benshan makes the preposterous lying hero into something more than he reasonably should be . 
",1,1,warm presence zhao benshan make preposterous lie hero something reasonably
2689,2689," . . . somehow manages to escape the shackles of its own clichйs to be the best espionage picture to come out in weeks . 
",1,1,somehow manage escape shackle clich good espionage picture come week
2690,2690,"rich in detail , gorgeously shot and beautifully acted , les destinees is , in its quiet , epic way , daring , inventive and refreshingly unusual . 
",1,1,rich detail gorgeously shoot beautifully act les destinee quiet epic way daring inventive refreshingly unusual
2691,2691,"this comic gem is as delightful as it is derivative . 
",1,1,comic gem delightful derivative
2692,2692,"as directed by dani kouyate of burkina faso , sia lacks visual flair . but kouyate elicits strong performances from his cast , and he delivers a powerful commentary on how governments lie , no matter who runs them . 
",1,1,directed dani kouyate burkina faso sia lack visual flair kouyate elicit strong performance cast deliver powerful commentary government lie matter run
2693,2693,"veretй has a whip-smart sense of narrative bluffs . 
",1,1,veret whip smart sense narrative bluff
2694,2694,"the film may appear naked in its narrative form . . . but it goes deeper than that , to fundamental choices that include the complexity of the catholic doctrine
",1,1,film may appear naked narrative form deep fundamental choice include complexity catholic doctrine
2695,2695,"you may think you have figured out the con and the players in this debut film by argentine director fabian bielinsky , but while you were thinking someone made off with your wallet . 
",1,1,may think figure con player debut film argentine director fabian bielinsky think someone make wallet
2696,2696,"a different movie -- sometimes tedious -- by a director many viewers would like to skip but film buffs should get to know . 
",1,1,different movie sometimes tedious director many viewer would like skip film buff get know
2697,2697,"greengrass ( working from don mullan's script ) forgoes the larger socio-political picture of the situation in northern ireland in favour of an approach that throws one in the pulsating thick of a truly frightening situation . 
",1,1,greengrass working mullan script forgo large socio political picture situation northern ireland favour approach throw one pulsate thick truly frightening situation
2698,2698,"has its share of arresting images . 
",1,1,share arrest image
2699,2699,"it's a bittersweet and lyrical mix of elements . 
",1,1,bittersweet lyrical mix element
2700,2700,"a journey through memory , a celebration of living , and a sobering rumination on fatality , classism , and ignorance . 
",1,1,journey memory celebration living sober rumination fatality classism ignorance
2701,2701,"dense , exhilarating documentary . 
",1,1,dense exhilarate documentary
2702,2702,"energetic and boldly provocative . 
",1,1,energetic boldly provocative
2703,2703,"there has been a string of ensemble cast romances recently . . . but peter mattei's love in the time of money sets itself apart by forming a chain of relationships that come full circle to end on a positive ( if tragic ) note . 
",1,1,stre ensemble cast romance recently peter mattei love time money set apart form chain relationship come full circle end positive tragic note
2704,2704,"if you're willing to have fun with it , you won't feel cheated by the high infidelity of unfaithful . 
",1,1,willing fun n't feel cheat high infidelity unfaithful
2705,2705,"none of his actors stand out , but that's less of a problem here than it would be in another film : characterization matters less than atmosphere . 
",1,1,none actor stand less problem would another film characterization matter less atmosphere
2706,2706,"has an unmistakable , easy joie de vivre . 
",1,1,unmistakable easy joie vivre
2707,2707,"sean penn , you owe nicolas cage an apology . 
",1,1,sean penn owe nicolas cage apology
2708,2708,"katz's documentary doesn't have much panache , but with material this rich it doesn't need it . 
",1,1,katz documentary n't much panache material rich n't need
2709,2709,"some actors have so much charisma that you'd be happy to listen to them reading the phone book . hugh grant and sandra bullock are two such likeable actors . 
",1,1,actor much charisma happy listen read phone book hugh grant sandra bullock two likeable actor
2710,2710,"the movie is saved from unbearable lightness by the simplicity of the storytelling and the authenticity of the performances . 
",1,1,movie save unbearable lightness simplicity storytelling authenticity performance
2711,2711,"a highly watchable , giggly little story with a sweet edge to it . 
",1,1,highly watchable giggly little story sweet edge
2712,2712,"a movie with a real anarchic flair . 
",1,1,movie real anarchic flair
2713,2713,"like the best 60 minutes exposй , the film ( at 80 minutes ) is actually quite entertaining . 
",1,1,like good [num] minute expos film [num] minute actually quite entertaining
2714,2714,"a hip ride into hyper-time , clockstoppers is a lively and enjoyable adventure for all ages at any time . 
",1,1,hip ride hyper time clockstopper lively enjoyable adventure age time
2715,2715,"an engrossing and infectiously enthusiastic documentary . 
",1,1,engross infectiously enthusiastic documentary
2716,2716,"this movie has the usual impossible stunts . . . but it has just as many scenes that are lean and tough enough to fit in any modern action movie . 
",1,1,movie usual impossible stunt many scene lean tough enough fit modern action movie
2717,2717,"there are so few films about the plight of american indians in modern america that skins comes as a welcome , if downbeat , missive from a forgotten front . 
",1,1,films plight american indians modern america skins come welcome downbeat missive forget front
