,text,label_name,label
4229,"a slow-moving police-procedural thriller that takes its title all too literally . 
",0,0
4230,"there is not a character in the movie with a shred of plausibility , not an event that is believable , not a confrontation that is not staged , not a moment that is not false . 
",0,0
4231,"even a hardened voyeur would require the patience of job to get through this interminable , shapeless documentary about the swinging subculture . 
",0,0
4232,"a depraved , incoherent , instantly disposable piece of hackery . 
",0,0
4233,"this movie , a certain scene in particular , brought me uncomfortably close to losing my lunch . 
",0,0
4234,"a banal , virulently unpleasant excuse for a romantic comedy . 
",0,0
4235,"the documentary does little , apart from raising the topic , to further stoke the conversation . 
",0,0
4236,"there's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . 
",0,0
4237,"passion , lip-synching , tragedy , and lots of really really high notes . for me , this opera isn't a favorite , so it's a long time before the fat lady sings . 
",0,0
4238," "" feardotcom "" has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel , but it simply becomes a routine shocker . 
",0,0
4239,"sometimes makes less sense than the bruckheimeresque american action flicks it emulates . 
",0,0
4240,"the movie just has too much on its plate to really stay afloat for its just under ninety minute running time . 
",0,0
4241,"in spite of featuring a script credited to no fewer than five writers , apparently nobody here bothered to check it twice . 
",0,0
4242,"green ruins every single scene he's in , and the film , while it's not completely wreaked , is seriously compromised by that . 
",0,0
4243,"it's hard to quibble with a flick boasting this many genuine cackles , but notorious c . h . o . still feels like a promising work-in-progress . 
",0,0
4244,"barry sonnenfeld owes frank the pug big time
",0,0
4245,"a singularly off-putting romantic comedy . 
",0,0
4246,"the story is familiar from its many predecessors ; like them , it eventually culminates in the not-exactly -stunning insight that crime doesn't pay . 
",0,0
4247,"barely goes beyond comic book status . 
",0,0
4248,"the inherent limitations of using a video game as the source material movie are once again made all too clear in this schlocky horror/action hybrid . 
",0,0
4249," . . . tara reid plays a college journalist , but she looks like the six-time winner of the miss hawaiian tropic pageant , so i don't know what she's doing in here . . . 
",0,0
4250,"half of it is composed of snappy patter and pseudo-sophisticated cultural observations , while the remainder . . . would be more at home on a daytime television serial . 
",0,0
4251,"its appeal will probably limited to lds church members and undemanding armchair tourists . 
",0,0
4252,"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . 
",0,0
4253,"too lazy to take advantage of its semi-humorous premise . 
",0,0
4254,"just an average comedic dateflick but not a waste of time . 
",0,0
4255,"morrissette has performed a difficult task indeed - he's taken one of the world's most fascinating stories and made it dull , lifeless , and irritating . 
",0,0
4256,"viewers will need all the luck they can muster just figuring out who's who in this pretentious mess . 
",0,0
4257,"one of the most unpleasant things the studio has ever produced . 
",0,0
4258,"unless you are in dire need of a diesel fix , there is no real reason to see it . wait for video -- and then don't rent it . 
",0,0
4259,"the most remarkable ( and frustrating ) thing about world traveler , which opens today in manhattan , is that its protagonist , after being an object of intense scrutiny for 104 minutes , remains a complete blank . 
",0,0
4260,"so genial is the conceit , this is one of those rare pictures that you root for throughout , dearly hoping that the rich promise of the script will be realized on the screen . it never is , not fully . 
",0,0
4261,"will undoubtedly play well in european markets , where mr . besson is a brand name , and in asia , where ms . shu is an institution , but american audiences will probably find it familiar and insufficiently cathartic . 
",0,0
4262," . . . the last time i saw a theater full of people constantly checking their watches was during my sats . 
",0,0
4263,"reno does what he can in a thankless situation , the film ricochets from humor to violence and back again , and ryoko hirosue makes us wonder if she is always like that . 
",0,0
4264,"just like hearst's enormous yacht , it's slow and unwieldy and takes a long time to reach its destination . 
",0,0
4265,"behind the glitz , hollywood is sordid and disgusting . quelle surprise ! 
",0,0
4266,"less dizzying than just dizzy , the jaunt is practically over before it begins . 
",0,0
4267,"do not see this film . 
",0,0
4268,"not even steven spielberg has dreamed up such blatant and sickening product placement in a movie . 
",0,0
4269,"there is one surefire way to get a nomination for a best-foreign-film oscar : make a movie about whimsical folk who learn a nonchallenging , life-affirming lesson while walking around a foreign city with stunning architecture . 
",0,0
4270,"es triste tener que decirles que lo ъnico grato de la cinta es el cuerpo desnudo de la heather . . . 
",0,0
4271,"samira makhmalbaf's new film blackboards is much like the ethos of a stream of consciousness , although , it's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal
",0,0
4272,"doesn't really add up to much . 
",0,0
4273,"an unencouraging threefold expansion on the former mtv series , accompanying the stunt-hungry dimwits in a random series of collected gags , pranks , pratfalls , dares , injuries , etc . 
",0,0
4274,"it's sort of a 21st century morality play with a latino hip hop beat . but the second half of the movie really goes downhill . 
",0,0
4275,"the acting is fine but the script is about as interesting as a recording of conversations at the wal-mart checkout line . 
",0,0
4276,"during the tuxedo's 90 minutes of screen time , there isn't one true 'chan moment' . 
",0,0
4277,"this is a throwaway , junk-food movie whose rap soundtrack was better tended to than the film itself . 
",0,0
4278,"holland lets things peter out midway , but it's notably better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals . 
",0,0
4279,"it's hard to imagine another director ever making his wife look so bad in a major movie . 
",0,0
4280,"apparently designed as a reverie about memory and regret , but the only thing you'll regret is remembering the experience of sitting through it . 
",0,0
4281,"the film meant well in its horse tale about freedom , but wasn't able to reach the heart because it was too overbearing . 
",0,0
4282,"as an actor , the rock is aptly named . 
",0,0
4283,"further sad evidence that tom tykwer , director of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap . 
",0,0
4284,"an admitted egomaniac , evans is no hollywood villain , and yet this grating showcase almost makes you wish he'd gone the way of don simpson . 
",0,0
4285,"it wouldn't be my preferred way of spending 100 minutes or $7 . 00 . 
",0,0
4286,"for a shoot-'em-up , ballistic is oddly lifeless . 
",0,0
4287,"collateral damage offers formula payback and the big payoff , but the explosions tend to simply hit their marks , pyro-correctly . 
",0,0
4288,"while the importance of being earnest offers opportunities for occasional smiles and chuckles , it doesn't give us a reason to be in the theater beyond wilde's wit and the actors' performances . 
",0,0
4289,"set in a 1986 harlem that doesn't look much like anywhere in new york . 
",0,0
4290,"the thought of watching this film with an audience full of teenagers fixating on its body humour and reinforcement of stereotypes ( of which they'll get plenty ) fills me with revulsion . 
",0,0
4291," . . . stumbles over every cheap trick in the book trying to make the outrage come even easier . 
",0,0
4292,"this is rote spookiness , with nary an original idea ( or role , or edit , or score , or anything , really ) in sight , and the whole of the proceedings beg the question 'why ? '
",0,0
4293,"the story is so light and sugary that were it a macy's thanksgiving day parade balloon , extra heavy-duty ropes would be needed to keep it from floating away . 
",0,0
4294,"as is often the case with ambitious , eager first-time filmmakers , mr . murray , a prolific director of music videos , stuffs his debut with more plot than it can comfortably hold . 
",0,0
4295," . . . this movie has a glossy coat of action movie excess while remaining heartless at its core . 
",0,0
4296,"[n]o matter how much good will the actors generate , showtime eventually folds under its own thinness . 
",0,0
4297,"this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks . 
",0,0
4298,"the film is really not so much bad as bland . 
",0,0
4299,"one scene after another in this supposedly funny movie falls to the floor with a sickening thud . 
",0,0
4300,"a bizarre piece of work , with premise and dialogue at the level of kids' television and plot threads as morose as teen pregnancy , rape and suspected murder
",0,0
4301,"hey arnold ! is now stretched to barely feature length , with a little more attention paid to the animation . still , the updated dickensian sensibility of writer craig bartlett's story is appealing . 
",0,0
4302,"this is no "" waterboy ! "" 
",0,0
4303,"although bright , well-acted and thought-provoking , tuck everlasting suffers from a laconic pace and a lack of traditional action . 
",0,0
4304," . . . plays like somebody spliced random moments of a chris rock routine into what is otherwise a cliche-riddled but self-serious spy thriller . 
",0,0
4305,"ruh-roh ! romething's really wrong with this ricture ! 
",0,0
4306,"a loud , ugly , irritating movie without any of its satirical salvos hitting a discernible target . 
",0,0
4307,"well-nigh unendurable . . . though the picture strains to become cinematic poetry , it remains depressingly prosaic and dull . 
",0,0
4308,"as gamely as the movie tries to make sense of its title character , there remains a huge gap between the film's creepy , clean-cut dahmer ( jeremy renner ) and fiendish acts that no amount of earnest textbook psychologizing can bridge . 
",0,0
4309,"it smacks of purely commercial motivation , with no great love for the original . 
",0,0
4310,"master of disguise runs for only 71 minutes and feels like three hours . 
",0,0
4311,"a somewhat disappointing and meandering saga . 
",0,0
4312,"disjointed parody . 
",0,0
4313,"portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama . 
",0,0
4314,"imagine ( if possible ) a pasolini film without passion or politics , or an almodovar movie without beauty or humor , and you have some idea of the glum , numb experience of watching o fantasma . 
",0,0
4315,"the following things are not at all entertaining : the bad sound , the lack of climax and , worst of all , watching seinfeld ( who is also one of the film's producers ) do everything he can to look like a good guy . 
",0,0
4316,"suffocated at conception by its munchausen-by-proxy mum . punish the vehicle to adore the star . 
",0,0
4317," . . . a cinematic disaster so inadvertently sidesplitting it's worth the price of admission for the ridicule factor alone . 
",0,0
4318,"directed by kevin bray , whose crisp framing , edgy camera work , and wholesale ineptitude with acting , tone and pace very obviously mark him as a video helmer making his feature debut . 
",0,0
4319,"so bland and utterly forgettable that it might as well have been titled generic jennifer lopez romantic comedy . 
",0,0
4320,"the movie fails to portray its literarily talented and notorious subject as anything much more than a dirty old man . 
",0,0
4321,"big fat liar is just futile silliness looking to tap into the kiddie sensibilities . 
",0,0
4322,"while some of the camera work is interesting , the film's mid-to-low budget is betrayed by the surprisingly shoddy makeup work . 
",0,0
4323,"works on the whodunit level as its larger themes get lost in the murk of its own making
",0,0
4324,"all prints of this film should be sent to and buried on pluto . 
",0,0
4325,"a technical triumph and an extraordinary bore . 
",0,0
4326,"obvious politics and rudimentary animation reduce the chances that the appeal of hey arnold ! the movie will reach far beyond its core demographic . 
",0,0
4327,"clever but not especially compelling . 
",0,0
4328," . . . an hour-and-a-half of inoffensive , unmemorable filler . 
",0,0
4329,"the ethos of the chelsea hotel may shape hawke's artistic aspirations , but he hasn't yet coordinated his own dv poetry with the beat he hears in his soul . 
",0,0
4330,"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately don't enable them to discern flimsy screenplays . 
",0,0
4331,"there's something deeply creepy about never again , a new arrow in schaeffer's quiver of ineptitudes . 
",0,0
4332,"[plays] in broad outline as pandering middle-age buddy-comedy . 
",0,0
4333,"splashes its drama all over the screen , subjecting its audience and characters to action that feels not only manufactured , but also so false you can see the filmmakers' puppet strings . 
",0,0
4334,"this is junk food cinema at its greasiest . 
",0,0
4335,"plays like a glossy melodrama that occasionally verges on camp . 
",0,0
4336,"has not so much been written as assembled , frankenstein-like , out of other , marginally better shoot-em-ups . 
",0,0
4337,"it's not difficult to spot the culprit early-on in this predictable thriller . 
",0,0
4338,"although based on a real-life person , john , in the movie , is a rather dull person to be stuck with for two hours . 
",0,0
4339,"the story the movie tells is of brian de palma's addiction to the junk-calorie suspense tropes that have all but ruined his career . 
",0,0
4340," . curiously , super troopers suffers because it doesn't have enough vices to merit its 103-minute length . 
",0,0
4341,"the pretensions -- and disposable story -- sink the movie . and diesel isn't the actor to save it . 
",0,0
4342,"a film that plays things so nice 'n safe as to often play like a milquetoast movie of the week blown up for the big screen . 
",0,0
4343,"'god help us , but capra and cooper are rolling over in their graves . '
",0,0
4344,"director yu seems far more interested in gross-out humor than in showing us well-thought stunts or a car chase that we haven't seen 10 , 000 times . 
",0,0
4345,"kapur's contradictory feelings about his material result in a movie that works against itself . 
",0,0
4346,"a minor-league soccer remake of the longest yard . 
",0,0
4347,"unfortunately the story and the actors are served with a hack script . 
",0,0
4348,"made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . 
",0,0
4349,"unambitious writing emerges in the movie , using a plot that could have come from an animated-movie screenwriting textbook . 
",0,0
4350," . . . hopefully it'll be at the dollar theatres by the time christmas rolls around . wait to see it then . 
",0,0
4351,"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . 
",0,0
4352,"definitely a crowd-pleaser , but then , so was the roman colosseum . 
",0,0
4353,"it believes it's revealing some great human truths , when , in reality , it's churning ground that has long passed the point of being fertile . 
",0,0
4354,"shunji iwai's all about lily chou chou is a beautifully shot , but ultimately flawed film about growing up in japan . 
",0,0
4355,"on the bright side , it contains jesse ventura's best work since the xfl . 
",0,0
4356,"it makes me feel weird / thinking about all the bad things in the world / like puppies with broken legs / and butterflies that die / and movies starring pop queens
",0,0
4357," . . . for all its social and political potential , state property doesn't end up being very inspiring or insightful . 
",0,0
4358,"nothing more than an amiable but unfocused bagatelle that plays like a loosely-connected string of acting-workshop exercises . 
",0,0
4359,"there are few things more frustrating to a film buff than seeing an otherwise good movie marred beyond redemption by a disastrous ending . 
",0,0
4360,"it's obvious [je-gyu is] trying for poetry ; what he gets instead has all the lyricism of a limerick scrawled in a public restroom . 
",0,0
4361,"a pint-sized 'goodfellas' designed to appeal to the younger set , it's not a very good movie in any objective sense , but it does mostly hold one's interest . 
",0,0
4362,"frenetic but not really funny . 
",0,0
4363,"i firmly believe that a good video game movie is going to show up soon . i also believe that resident evil is not it . 
",0,0
4364,"before it takes a sudden turn and devolves into a bizarre sort of romantic comedy , steven shainberg's adaptation of mary gaitskill's harrowing short story . . . is a brilliantly played , deeply unsettling experience . 
",0,0
4365,"strictly a 'guy's film' in the worst sense of the expression . 
",0,0
4366,"tom green and an ivy league college should never appear together on a marquee , especially when the payoff is an unschooled comedy like stealing harvard , which fails to keep 80 minutes from seeming like 800 . 
",0,0
4367,"a prison comedy that never really busts out of its comfy little cell . 
",0,0
4368,"this film is too busy hitting all of its assigned marks to take on any life of its own . 
",0,0
4369,"an imponderably stilted and self-consciously arty movie . 
",0,0
4370,"for the most part , i spy was an amusing lark that will probably rank as one of murphy's better performances in one of his lesser-praised movies . 
",0,0
4371,"while hoffman's performance is great , the subject matter goes nowhere . 
",0,0
4372,"not everything in the film works , including its somewhat convenient ending . 
",0,0
4373,"there's no getting around the fact that this is revenge of the nerds revisited -- again . 
",0,0
4374,"enigma is well-made , but it's just too dry and too placid . 
",0,0
4375,"unfortunately , heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with better aplomb and sardonic wit . 
",0,0
4376,"k-19 may not hold a lot of water as a submarine epic , but it holds even less when it turns into an elegiacally soggy saving private ryanovich . 
",0,0
4377,"one of the most depressing movie-going experiences i can think of is to sit through about 90 minutes of a so-called 'comedy' and not laugh once . 
",0,0
4378,"snoots will no doubt rally to its cause , trotting out threadbare standbys like 'masterpiece' and 'triumph' and all that malarkey , but rarely does an established filmmaker so ardently waste viewers' time with a gobbler like this . 
",0,0
4379,"fails to bring as much to the table . 
",0,0
4380,"when you resurrect a dead man , hard copy should come a-knocking , no ? 
",0,0
4381,"the cinematic equivalent of patronizing a bar favored by pretentious , untalented artistes who enjoy moaning about their cruel fate . 
",0,0
4382,"though frida is easier to swallow than julie taymor's preposterous titus , the eye candy here lacks considerable brio . 
",0,0
4383,"it's hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress . 
",0,0
4384,"an unbelievably stupid film , though occasionally fun enough to make you forget its absurdity . 
",0,0
4385,"parker probably thinks he's shaking up a classic the way kenneth branagh and baz luhrmann have , but this half-hearted messing-about just makes us miss wilde's still-contemporary play . 
",0,0
4386,"john mctiernan's botched remake may be subtler than norman jewison's 1975 ultraviolent futuristic corporate-sports saga . it's also stupider . 
",0,0
4387,"when a set of pre-shooting guidelines a director came up with for his actors turns out to be cleverer , better written and of considerable more interest than the finished film , that's a bad sign . a very bad sign . 
",0,0
4388,"the humor is forced and heavy-handed , and occasionally simply unpleasant . 
",0,0
4389,"there's surely something wrong with a comedy where the only belly laughs come from the selection of outtakes tacked onto the end credits . 
",0,0
4390," at its best , it's black hawk down with more heart . at its worst , it's rambo- meets-john ford . 
",0,0
4391,"hey arnold ! the movie could have been made 40 years ago , and parents' appreciation of it may depend on whether they consider that a good thing . 
",0,0
4392,"a by-the-numbers effort that won't do much to enhance the franchise . 
",0,0
4393,"the problematic characters and overly convenient plot twists foul up shum's good intentions . 
",0,0
4394,"there is so much plodding sensitivity . 
",0,0
4395,"i was trying to decide what annoyed me most about god is great . . . i'm not , and then i realized that i just didn't care . 
",0,0
4396,"…passable enough for a shoot-out in the o . k . court house of life type of flick . strictly middle of the road . 
",0,0
4397,"it plods along methodically , somehow under the assumption that its "" dead wife communicating from beyond the grave "" framework is even remotely new or interesting . 
",0,0
4398,"while it may not add up to the sum of its parts , holofcener's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often . 
",0,0
4399,"the characters are never more than sketches . . . which leaves any true emotional connection or identification frustratingly out of reach . 
",0,0
4400,"a poky and pseudo-serious exercise in sham actor workshops and an affected malaise . 
",0,0
4401,"while it is welcome to see a chinese film depict a homosexual relationship in a mature and frank fashion , lan yu never catches dramatic fire . 
",0,0
4402,"the movie makes absolutely no sense . its underlying mythology is a hodgepodge of inconsistencies that pose the question : since when did dumb entertainment have to be this dumb ? 
",0,0
4403,"bears is even worse than i imagined a movie ever could be . 
",0,0
4404,"has an uppity musical beat that you can dance to , but its energy can't compare to the wit , humor and snappy dialogue of the original . if i want music , i'll buy the soundtrack . if i want a real movie , i'll buy the criterion dvd . 
",0,0
4405,"oops , she's really done it this time . that chirpy songbird britney spears has popped up with more mindless drivel . 
",0,0
4406,"we are left with a superficial snapshot that , however engaging , is insufficiently enlightening and inviting . 
",0,0
4407,"the only time 8 crazy nights comes close to hitting a comedic or satirical target is during the offbeat musical numbers . 
",0,0
4408,"shrewd but pointless . 
",0,0
4409,"an awkward and indigestible movie . 
",0,0
4410,"no big whoop , nothing new to see , zero thrills , too many flashbacks and a choppy ending make for a bad film . 
",0,0
4411,"unless you come in to the film with a skateboard under your arm , you're going to feel like you weren't invited to the party . 
",0,0
4412,"a 94-minute travesty of unparalleled proportions , writer-director parker seems to go out of his way to turn the legendary wit's classic mistaken identity farce into brutally labored and unfunny hokum . 
",0,0
4413,"slack and uninspired , and peopled mainly by characters so unsympathetic that you're left with a sour taste in your mouth . 
",0,0
4414,"presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency . 
",0,0
4415,"hard-core slasher aficionados will find things to like . . . but overall the halloween series has lost its edge . 
",0,0
4416,"i hate the feeling of having been slimed in the name of high art . 
",0,0
4417,"frank capra played this story straight . but the 2002 film doesn't really believe in it , and breaks the mood with absurdly inappropriate 'comedy' scenes . 
",0,0
4418,"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . 
",0,0
4419,"naipaul fans may be disappointed . those who are not acquainted with the author's work , on the other hand , may fall fast asleep . 
",0,0
4420,"pumpkin wants to have it both ways . 
",0,0
4421,"the holiday message of the 37-minute santa vs . the snowman leaves a lot to be desired . 
",0,0
4422,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . 
",0,0
4423,"a 93-minute condensation of a 26-episode tv series , with all of the pitfalls of such you'd expect . 
",0,0
4424,"it feels like very light errol morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs . 
",0,0
4425,"paxton's uneven directorial debut fails to unlock the full potential of what is in many ways a fresh and dramatically substantial spin on the genre . 
",0,0
4426,"obvious
",0,0
4427,"first-time director joгo pedro rodrigues' unwillingness to define his hero's background or motivations becomes more and more frustrating as the film goes on . 
",0,0
4428,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time . 
",0,0
4429,"so relentlessly wholesome it made me want to swipe something . 
",0,0
4430,"boasting some of the most poorly staged and lit action in memory , impostor is as close as you can get to an imitation movie . 
",0,0
4431,"lucky break is perfectly inoffensive and harmless , but it's also drab and inert . 
",0,0
4432,"responsбvel direto pelo fracasso 'artнstico' de doce lar , o roteirista c . jay cox nгo consegue sequer aproveitar os pouquнssimos momentos em que escapa da mediocridade . 
",0,0
4433,"possibly not since grumpy old men have i heard a film so solidly connect with one demographic while striking out with another . 
",0,0
4434,"ice cube isn't quite out of ripe screwball ideas , but friday after next spreads them pretty thin . 
",0,0
4435,"impostor doesn't do much with its template , despite a remarkably strong cast . 
",0,0
4436,"davis has energy , but she doesn't bother to make her heroine's book sound convincing , the gender-war ideas original , or the comic scenes fly . 
",0,0
4437,"[t]he ideas of revolution #9 are more compelling than the execution
",0,0
4438,"a really good premise is frittered away in middle-of-the-road blandness . 
",0,0
4439,"a selection of scenes in search of a movie . 
",0,0
4440,"spectators will indeed sit open-mouthed before the screen , not screaming but yawning . 
",0,0
4441,"too long , and larded with exposition , this somber cop drama ultimately feels as flat as the scruffy sands of its titular community . 
",0,0
4442,"rambles on in a disjointed , substandard fashion from one poorly executed action sequence to the next . 
",0,0
4443,"it made me realize that we really haven't had a good cheesy b-movie playing in theaters since . . . well . . . since last week's reign of fire . 
",0,0
4444,"slow , dry , poorly cast , but beautifully shot . 
",0,0
4445,"starts out ballsy and stylish but fails to keep it up and settles into clichйs . 
",0,0
4446,"it's difficult for a longtime admirer of his work to not be swept up in invincible and overlook its drawbacks . 
",0,0
4447,"what might have emerged as hilarious lunacy in the hands of woody allen or mel brooks ( at least during their '70s heyday ) comes across as lame and sophomoric in this debut indie feature . 
",0,0
4448,"unintelligible , poorly acted , brain-slappingly bad , harvard man is ludicrous enough that it could become a cult classic . 
",0,0
4449,"not only does the thoroughly formulaic film represent totally exemplify middle-of-the-road mainstream , it also represents glossy hollywood at its laziest . 
",0,0
4450,"whether this is art imitating life or life imitating art , it's an unhappy situation all around . 
",0,0
4451,"the skills of a calculus major at m . i . t . are required to balance all the formulaic equations in the long-winded heist comedy who is cletis tout ? 
",0,0
4452,"dissing a bond movie is quite like calling a dog stupid , but when it has the temerity to run over two hours , you feel like winding up with a kick . 
",0,0
4453,"when the screenwriter responsible for one of the worst movies of one year directs an equally miserable film the following year , you'd have a hard time believing it was just coincidence . 
",0,0
4454,"they were afraid to show this movie to reviewers before its opening , afraid of the bad reviews they thought they'd earn . they were right . 
",0,0
4455,"the kids in the audience at the preview screening seemed bored , cheering the pratfalls but little else ; their parents , wise folks that they are , read books . 
",0,0
4456,"the problem is the needlessly poor quality of its archival prints and film footage . the images lack contrast , are murky and are frequently too dark to be decipherable . 
",0,0
4457,"it's a pedestrian , flat drama that screams out 'amateur' in almost every frame . 
",0,0
4458,"the title helpfully offers the most succinct review of it you'll read anywhere . 
",0,0
4459,"unlike trey parker , sandler doesn't understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself . 
",0,0
4460,"an ill-conceived jumble that's not scary , not smart and not engaging . 
",0,0
4461,"as violent , profane and exploitative as the most offensive action flick you've ever seen . 
",0,0
4462,"payami tries to raise some serious issues about iran's electoral process , but the result is a film that's about as subtle as a party political broadcast . 
",0,0
4463,"a rote exercise in both animation and storytelling . 
",0,0
4464,"when the plot kicks in , the film loses credibility . 
",0,0
4465,"limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly . 
",0,0
4466,"harvard man is a semi-throwback , a reminiscence without nostalgia or sentimentality . 
",0,0
4467,"[t]his slop doesn't even have potential as a cult film , as it's too loud to shout insults at the screen . 
",0,0
4468," . . . a weak and ineffective ghost story without a conclusion or pay off . 
",0,0
4469,"the four feathers is definitely horse feathers , but if you go in knowing that , you might have fun in this cinematic sandbox . 
",0,0
4470,"a movie that hovers somewhere between an acute character study and a trite power struggle . 
",0,0
4471,"more whiny downer than corruscating commentary . 
",0,0
4472,"deliberately and devotedly constructed , far from heaven is too picture postcard perfect , too neat and new pin-like , too obviously a recreation to resonate . 
",0,0
4473,"holden caulfield did it better . 
",0,0
4474,"there's not a spark of new inspiration in it , just more of the same , done with noticeably less energy and imagination . 
",0,0
4475,"snipes relies too much on a scorchingly plotted dramatic scenario for its own good . 
",0,0
4476,"shallow , noisy and pretentious . 
",0,0
4477,"seems content to dog-paddle in the mediocre end of the pool , and it's a sad , sick sight . 
",0,0
4478,"beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental . 
",0,0
4479,"real-life strongman ahola lacks the charisma and ability to carry the film on his admittedly broad shoulders . 
",0,0
4480,"an uneven film dealing with too many problems to be taken seriously . 
",0,0
4481,"every bit as bogus as most disney live action family movies are -- no real plot , no real conflict , no real point . 
",0,0
4482,"the film , like jimmy's routines , could use a few good laughs . 
",0,0
4483,"i walked away not really know who "" they "" were , what "" they "" looked like . why "" they "" were here and what "" they "" wanted and quite honestly , i didn't care . 
",0,0
4484,"the campy results make mel brooks' borscht belt schtick look sophisticated . 
",0,0
4485,"nights feels more like a quickie tv special than a feature film . . . it's not even a tv special you'd bother watching past the second commercial break . 
",0,0
4486,"we have an actor who is great fun to watch performing in a film that is only mildly diverting . 
",0,0
4487,"the fourth in a series that i'll bet most parents had thought --hoped ! -- was a fad that had long since vanished . 
",0,0
4488,"with a tone as variable as the cinematography , schaeffer's film never settles into the light-footed enchantment the material needs , and the characters' quirks and foibles never jell into charm . 
",0,0
4489,"comedy troupe broken lizard's first movie is very funny but too concerned with giving us a plot . 
",0,0
4490,"sweet home alabama is one dumb movie , but its stupidity is so relentlessly harmless that it almost wins you over in the end . 
",0,0
4491,"sweet home alabama certainly won't be remembered as one of [witherspoon's] better films . 
",0,0
4492,"the three leads produce adequate performances , but what's missing from this material is any depth of feeling . 
",0,0
4493,"the film affords us intriguing glimpses of the insights gleaned from a lifetime of spiritual inquiry , but ram dass : fierce grace doesn't organize it with any particular insight . 
",0,0
4494,"it's absolutely amazing how first-time director kevin donovan managed to find something new to add to the canon of chan . make chan's action sequences boring . 
",0,0
4495,"snipes is both a snore and utter tripe . 
",0,0
4496,"one well-timed explosion in a movie can be a knockout , but a hundred of them can be numbing . proof of this is ballistic : ecks vs . sever . 
",0,0
4497,"instead of hiding pinocchio from critics , miramax should have hidden it from everyone . 
",0,0
4498,"resident evil isn't a product of its cinematic predecessors so much as an mtv , sugar hysteria , and playstation cocktail . 
",0,0
4499,"putting the primitive murderer inside a high-tech space station unleashes a pandora's box of special effects that run the gamut from cheesy to cheesier to cheesiest . 
",0,0
4500,"gaping plot holes sink this 'sub'-standard thriller and drag audience enthusiasm to crush depth . 
",0,0
4501,"the adventure doesn't contain half the excitement of balto , or quarter the fun of toy story 2 . 
",0,0
4502,"could as easily have been called 'under siege 3 : in alcatraz' . . . a cinematic corpse that never springs to life . 
",0,0
4503,"professionally speaking , it's tempting to jump ship in january to avoid ridiculous schlock like this shoddy suspense thriller . 
",0,0
4504,"hampered -- no , paralyzed -- by a self-indulgent script . . . that aims for poetry and ends up sounding like satire . 
",0,0
4505,"even horror fans will most likely not find what they're seeking with trouble every day ; the movie lacks both thrills and humor . 
",0,0
4506,"you'd be hard put to find a movie character more unattractive or odorous [than leon] . 
",0,0
4507,"a film neither bitter nor sweet , neither romantic nor comedic , neither warm nor fuzzy . 
",0,0
4508,"producer john penotti surveyed high school students . . . and came back with the astonishing revelation that "" they wanted to see something that didn't talk down to them . "" ignoring that , he made swimfan anyway
",0,0
4509," . . . overly melodramatic . . . 
",0,0
4510,"degenerates into hogwash . 
",0,0
4511,"this pathetic junk is barely an hour long . nevertheless , it still seems endless . 
",0,0
4512,"the piano teacher is the sort of movie that discourages american audiences from ever wanting to see another foreign film . 
",0,0
4513,"feels less like a cousin to blade runner than like a bottom-feeder sequel in the escape from new york series . 
",0,0
4514,"it leers , offering next to little insight into its intriguing subject . 
",0,0
4515,"like shave ice without the topping , this cinematic snow cone is as innocuous as it is flavorless . 
",0,0
4516,"with an unusual protagonist ( a kilt-wearing jackson ) and subject matter , the improbable "" formula 51 "" is somewhat entertaining , but it could have been much stronger . 
",0,0
4517,"needs more impressionistic cinematography and exhilarating point-of-view shots and fewer slow-motion 'grandeur' shots and quick-cut edits that often detract from the athleticism . 
",0,0
